Season,Item,Percent Feminine,Percent Unisex,Percent Masculine,Num Outfits,Total Outfits,Accessories,Garments,Notes,Silhouette,Style Keywords
2011-10-15,warm,0.012861736334405145,0.0,0.0,4,329,,,0.0121580547112462,,
2011-10-15,warmer,0.0,0.0,0.0,0,329,0.0,0.0,,,
2011-10-15,warmth,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wash,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,watch,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,watercolor,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,wave,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,wavy,0.0,0.0,0.0,0,329,,0.0,0.0,0.0,
2011-10-15,wear,0.003215434083601286,0.0,0.0,1,329,,,,,0.00303951367781155
2011-10-15,wear,0.02572347266881029,0.0,0.05555555555555555,9,329,,,0.02735562310030395,,
2011-10-15,weave,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,weaving,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,webbed,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,wedge,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,western,0.0,0.0,0.0,0,329,,,,,0.0
2011-10-15,western-inspired,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wet,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wet-look,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wheelchair,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,whimsical,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,whimsical,0.006430868167202572,0.0,0.0,2,329,,,,,0.0060790273556231
2011-10-15,white,0.00964630225080386,0.0,0.0,3,329,,,0.00911854103343465,,
2011-10-15,white,0.05466237942122187,0.0,0.16666666666666666,20,329,0.060790273556231005,,,,
2011-10-15,white,0.15112540192926044,0.0,0.3333333333333333,53,329,,0.16109422492401215,,,
2011-10-15,wicker,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,wide,0.006430868167202572,0.0,0.0,2,329,,,0.0060790273556231,,
2011-10-15,wide,0.02572347266881029,0.0,0.0,8,329,0.0243161094224924,,,,
2011-10-15,wide,0.02572347266881029,0.0,0.05555555555555555,9,329,,0.02735562310030395,,,
2011-10-15,wide-brim,0.003215434083601286,0.0,0.0,1,329,,,0.00303951367781155,,
2011-10-15,wide-brim,0.02572347266881029,0.0,0.0,8,329,0.0243161094224924,,,,
2011-10-15,wide-brimmed,0.00964630225080386,0.0,0.0,3,329,0.00911854103343465,,,,
2011-10-15,wide-leg,0.0,0.0,0.0,0,329,,,0.0,0.0,
2011-10-15,wide-leg,0.02572347266881029,0.0,0.05555555555555555,9,329,,0.02735562310030395,,,
2011-10-15,wide-legged,0.0,0.0,0.0,0,329,,0.0,,0.0,
2011-10-15,wide-striped,0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,wig,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,wild,0.0,0.0,0.0,0,329,,,0.0,,0.0
2011-10-15,windbreaker,0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,window,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wine,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,wing-like,0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,winter,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,winter,0.003215434083601286,0.0,0.0,1,329,,,,,0.00303951367781155
2011-10-15,winter-inspired,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,winter-ready,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,winter-ready,0.003215434083601286,0.0,0.0,1,329,,,,,0.00303951367781155
2011-10-15,wire,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,with,0.0,0.0,0.16666666666666666,3,329,0.00911854103343465,,,,
2011-10-15,with,0.11254019292604502,0.0,0.05555555555555555,36,329,,0.1094224924012158,,,
2011-10-15,with,0.14790996784565916,0.0,0.1111111111111111,48,329,,,0.1458966565349544,,
2011-10-15,wood,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wooden,0.0,0.0,0.0,0,329,0.0,,0.0,,
2011-10-15,wool,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,work,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,workwear,0.0,0.0,0.0,0,329,,,,,0.0
2011-10-15,workwear-inspired,0.0,0.0,0.0,0,329,,,,,0.0
2011-10-15,woven,0.0,0.0,0.0,0,329,0.0,0.0,0.0,,0.0
2011-10-15,wrap,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wrap,0.003215434083601286,0.0,0.0,1,329,0.00303951367781155,,,0.00303951367781155,
2011-10-15,wrap,0.00964630225080386,0.0,0.0,3,329,,0.00911854103343465,,,
2011-10-15,wrapped,0.0,0.0,0.0,0,329,0.0,,,0.0,
2011-10-15,wrapping,0.0,0.0,0.0,0,329,,,0.0,,
2011-10-15,wrist,0.003215434083601286,0.0,0.0,1,329,0.00303951367781155,,,,
2011-10-15,wristwatch,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,x,0.0707395498392283,0.0,0.0,22,329,,0.0668693009118541,,,
2011-10-15,xl',0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,yellow,0.006430868167202572,0.0,0.0,2,329,,,0.0060790273556231,,
2011-10-15,yellow,0.012861736334405145,0.0,0.0,4,329,0.0121580547112462,,,,
2011-10-15,yellow,0.022508038585209004,0.0,0.0,7,329,,0.02127659574468085,,,
2011-10-15,yellow-accented,0.0,0.0,0.0,0,329,0.0,,,,
2011-10-15,yet,0.003215434083601286,0.0,0.0,1,329,,,0.00303951367781155,,
2011-10-15,yoke,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,youthful,0.0,0.0,0.0,0,329,,,0.0,0.0,0.0
2011-10-15,zebra,0.003215434083601286,0.0,0.0,1,329,0.00303951367781155,,0.00303951367781155,,
2011-10-15,zebra,0.012861736334405145,0.0,0.0,4,329,,0.0121580547112462,,,
2011-10-15,zebra-patterned,0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,zigzag,0.0,0.0,0.0,0,329,,0.0,0.0,,
2011-10-15,zip,0.003215434083601286,0.0,0.0,1,329,,,0.00303951367781155,,
2011-10-15,zip,0.003215434083601286,0.0,0.05555555555555555,2,329,,0.0060790273556231,,,
2011-10-15,zip-front,0.0,0.0,0.0,0,329,,0.0,,,
2011-10-15,zip-up,0.0,0.0,0.05555555555555555,1,329,,0.00303951367781155,,,
2011-10-15,zipper,0.003215434083601286,0.0,0.0,1,329,,0.00303951367781155,0.00303951367781155,,
2011-10-15,zippered,0.0,0.0,0.0,0,329,,0.0,,,
2012-04-15,,1.0,0.0,1.0,333,333,1.0,,,1.0,
2012-04-15,'00',0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,'18,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,'bad,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,'forever,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,'greed',0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,'health',0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,'hope',0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,'w',0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,'woman',0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,(held),0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,26,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,28,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,3/4,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,3d,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,42,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,46,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,50s-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,60s-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,70s-inspired,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,71,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,86,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,a,0.9179331306990881,0.0,1.0,306,333,,,0.918918918918919,,
2012-04-15,a-line,0.0,0.0,0.0,0,333,,0.0,,,0.0
2012-04-15,a-line,0.1580547112462006,0.0,0.0,52,333,,,,0.15615615615615616,
2012-04-15,above-knee,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,abstract,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,,,
2012-04-15,abstract,0.0121580547112462,0.0,0.0,4,333,,,0.012012012012012012,,0.012012012012012012
2012-04-15,academic,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,accent,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,accent,0.00911854103343465,0.0,0.0,3,333,,0.009009009009009009,,,
2012-04-15,accent,0.0486322188449848,0.0,0.0,16,333,,,0.04804804804804805,,
2012-04-15,accessory,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,acid,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,add,0.015197568389057751,0.0,0.0,5,333,,,0.015015015015015015,,
2012-04-15,aesthetic,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,afro,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,aid,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,aid,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,airy,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,airy,0.0060790273556231,0.0,0.0,2,333,,,,0.006006006006006006,
2012-04-15,airy,0.02127659574468085,0.0,0.0,7,333,,,,,0.021021021021021023
2012-04-15,all,0.02127659574468085,0.0,0.0,7,333,,,0.021021021021021023,,
2012-04-15,all-black,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,all-leather,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,all-over,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,along,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,alpine,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,american,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,an,0.19148936170212766,0.0,0.25,64,333,,,0.1921921921921922,,
2012-04-15,anchor,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,and,0.00911854103343465,0.0,0.0,3,333,,,,0.009009009009009009,
2012-04-15,and,0.057750759878419454,0.0,0.0,19,333,,,0.057057057057057055,,
2012-04-15,and,0.1519756838905775,0.0,0.0,50,333,,0.15015015015015015,,,
2012-04-15,and,0.44984802431610943,0.0,0.5,150,333,0.45045045045045046,,,,
2012-04-15,angular,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,animal,0.0,0.0,0.0,0,333,0.0,,,,0.0
2012-04-15,animal,0.0060790273556231,0.0,0.0,2,333,,0.006006006006006006,0.006006006006006006,,
2012-04-15,animal-shaped,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,anime-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,ankle,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,ankle,0.0547112462006079,0.0,0.0,18,333,0.05405405405405406,,,,
2012-04-15,ankle-length,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,ankle-strap,0.015197568389057751,0.0,0.0,5,333,0.015015015015015015,,,,
2012-04-15,ankle-tie,0.00303951367781155,0.0,0.0,1,333,0.003003003003003003,,,,
2012-04-15,anklet,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,appeal,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,applique,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,appliqué,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,appliqué,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,0.003003003003003003,,
2012-04-15,approach,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,aqua,0.0,0.0,0.0,0,333,0.0,0.0,,,
2012-04-15,architectural,0.0,0.0,0.0,0,333,,,0.0,0.0,0.0
2012-04-15,arctic,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,argyle,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,arm,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,arm,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,,,
2012-04-15,armor-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,armor-like,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,around,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,art,0.030395136778115502,0.0,0.0,10,333,,,,,0.03003003003003003
2012-04-15,art-inspired,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,artisanal,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,artistic,0.0,0.0,0.0,0,333,,,0.0,0.0,
2012-04-15,artistic,0.0243161094224924,0.0,0.0,8,333,,,,,0.024024024024024024
2012-04-15,artsy,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,artwork,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,asian-inspired,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,asymmetric,0.0182370820668693,0.0,0.0,6,333,,0.018018018018018018,,,
2012-04-15,asymmetric,0.02735562310030395,0.0,0.0,9,333,,,,0.02702702702702703,
2012-04-15,asymmetric,0.0668693009118541,0.0,0.0,22,333,,,0.06606606606606606,,
2012-04-15,asymmetrical,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,asymmetrical,0.00303951367781155,0.0,0.0,1,333,,,,,0.003003003003003003
2012-04-15,asymmetrical,0.015197568389057751,0.0,0.0,5,333,,0.015015015015015015,,,
2012-04-15,asymmetrical,0.02127659574468085,0.0,0.0,7,333,,,,0.021021021021021023,
2012-04-15,asymmetrical,0.060790273556231005,0.0,0.0,20,333,,,0.06006006006006006,,
2012-04-15,asymmetry,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,at,0.24012158054711247,0.0,0.25,80,333,,0.24024024024024024,,,
2012-04-15,at,0.2613981762917933,0.0,0.0,86,333,,,0.25825825825825827,,
2012-04-15,at,0.2765957446808511,0.0,0.0,91,333,0.2732732732732733,,,,
2012-04-15,athleisure,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,athletic,0.0,0.0,0.0,0,333,,,0.0,0.0,0.0
2012-04-15,autumnal,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,avant-garde,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,avant-garde,0.0182370820668693,0.0,0.0,6,333,,,,,0.018018018018018018
2012-04-15,aviator,0.0,0.0,0.0,0,333,0.0,,,,0.0
2012-04-15,axe,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,axe,0.0243161094224924,0.0,0.0,8,333,,,0.024024024024024024,,
2012-04-15,back,0.0,0.0,0.0,0,333,,0.0,,0.0,
2012-04-15,back,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,backdrop,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,background,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,backpack,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,backpack,0.00303951367781155,0.0,0.0,1,333,0.003003003003003003,,,,
2012-04-15,badge,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bag,0.0121580547112462,0.0,0.25,5,333,,,0.015015015015015015,,
2012-04-15,bag,0.1641337386018237,0.0,0.25,55,333,0.16516516516516516,,,,
2012-04-15,baggy,0.0,0.0,0.0,0,333,,0.0,,0.0,
2012-04-15,ball,0.0,0.0,0.0,0,333,0.0,0.0,0.0,0.0,
2012-04-15,ballet,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,ballet-inspired,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,ballgown,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,balloon,0.0,0.0,0.0,0,333,,0.0,0.0,0.0,
2012-04-15,bamboo,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,band,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bandage,0.02735562310030395,0.0,0.0,9,333,,0.02702702702702703,,,
2012-04-15,bandana,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bandeau,0.00911854103343465,0.0,0.0,3,333,,0.009009009009009009,,,
2012-04-15,bangle,0.0243161094224924,0.0,0.0,8,333,0.024024024024024024,,,,
2012-04-15,bar,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,barbie-inspired,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,bare,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,barefoot,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,barn,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,baroque,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,base,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,baseball,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,basket,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bat,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,batwing,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,beach,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,beach,0.0060790273556231,0.0,0.0,2,333,,,,,0.006006006006006006
2012-04-15,beach-inspired,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,beach-inspired,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,beach-ready,0.0,0.0,0.0,0,333,,,0.0,0.0,
2012-04-15,beach-ready,0.00303951367781155,0.0,0.0,1,333,,,,,0.003003003003003003
2012-04-15,beachwear,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,beachwear,0.00303951367781155,0.0,0.0,1,333,,,,,0.003003003003003003
2012-04-15,beachy,0.0,0.0,0.0,0,333,,,,0.0,0.0
2012-04-15,bead,0.0060790273556231,0.0,0.0,2,333,0.006006006006006006,,,,
2012-04-15,beaded,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,beaded,0.00303951367781155,0.0,0.0,1,333,0.003003003003003003,,0.003003003003003003,,
2012-04-15,beading,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,beadwork,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,beanie,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bear,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,beige,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,beige,0.057750759878419454,0.0,0.25,20,333,,0.06006006006006006,,,
2012-04-15,beige,0.060790273556231005,0.0,0.0,20,333,0.06006006006006006,,,,
2012-04-15,bell,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,,,
2012-04-15,bell,0.0121580547112462,0.0,0.0,4,333,,,0.012012012012012012,,
2012-04-15,bell-bottom,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,belt,0.015197568389057751,0.0,0.0,5,333,,,0.015015015015015015,,
2012-04-15,belt,0.02127659574468085,0.0,0.0,7,333,,0.021021021021021023,,,
2012-04-15,belt,0.09422492401215805,0.0,0.75,34,333,0.1021021021021021,,,,
2012-04-15,belted,0.0,0.0,0.0,0,333,,0.0,,0.0,
2012-04-15,belted,0.0060790273556231,0.0,0.0,2,333,,,0.006006006006006006,,
2012-04-15,beret,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,bermuda,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,between,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,bib,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bicycle,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,biker,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,biker-inspired,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bikini,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,,,
2012-04-15,billowing,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,billowy,0.0,0.0,0.0,0,333,,,0.0,0.0,
2012-04-15,bird,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,black,0.0121580547112462,0.0,0.0,4,333,,,0.012012012012012012,,
2012-04-15,black,0.2735562310030395,0.0,0.0,90,333,,0.2702702702702703,,,
2012-04-15,black,0.2735562310030395,0.0,0.5,92,333,0.27627627627627627,,,,
2012-04-15,blanket,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,blazer,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,blazer,0.06382978723404255,0.0,0.25,22,333,,0.06606606606606606,,,
2012-04-15,bleached,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,block,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,block,0.00911854103343465,0.0,0.0,3,333,,,,,0.009009009009009009
2012-04-15,block,0.02735562310030395,0.0,0.0,9,333,,0.02702702702702703,,,
2012-04-15,block,0.0547112462006079,0.0,0.0,18,333,,,0.05405405405405406,,
2012-04-15,blocking,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,blocking,0.0547112462006079,0.0,0.0,18,333,,,0.05405405405405406,,
2012-04-15,blonde,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,blouse,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,blouse,0.08206686930091185,0.0,0.0,27,333,,0.08108108108108109,,,
2012-04-15,blue,0.0060790273556231,0.0,0.0,2,333,,,0.006006006006006006,,
2012-04-15,blue,0.0425531914893617,0.0,0.0,14,333,0.042042042042042045,,,,
2012-04-15,blue,0.1033434650455927,0.0,0.0,34,333,,0.1021021021021021,,,
2012-04-15,blue-accented,0.0,0.0,0.0,0,333,0.0,0.0,,,
2012-04-15,blurred,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,blush,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,boat,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,boater,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bob,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bodice,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bodice,0.00911854103343465,0.0,0.0,3,333,,,0.009009009009009009,0.009009009009009009,
2012-04-15,body,0.015197568389057751,0.0,0.25,6,333,0.018018018018018018,,,,
2012-04-15,body-hugging,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,body-hugging,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,body-skimming,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,bodycon,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bodycon,0.0364741641337386,0.0,0.0,12,333,,,,0.036036036036036036,
2012-04-15,bodysuit,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,bohemian,0.0,0.0,0.0,0,333,,,0.0,0.0,
2012-04-15,bohemian,0.02735562310030395,0.0,0.0,9,333,,,,,0.02702702702702703
2012-04-15,boho,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,boho,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,boho-chic,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,bold,0.0,0.0,0.0,0,333,0.0,,,0.0,
2012-04-15,bold,0.0851063829787234,0.0,0.0,28,333,,,,,0.08408408408408409
2012-04-15,bold,0.13677811550151975,0.0,0.0,45,333,,,0.13513513513513514,,
2012-04-15,bolero,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bolero,0.00303951367781155,0.0,0.0,1,333,,0.003003003003003003,,,
2012-04-15,bomber,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,bonnet,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,book,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,boot,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,boot,0.0425531914893617,0.0,0.0,14,333,0.042042042042042045,,,,
2012-04-15,botanical,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,both,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bottle,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,bottom,0.0,0.0,0.0,0,333,,0.0,,0.0,
2012-04-15,bottom,0.00303951367781155,0.0,0.0,1,333,,,0.003003003003003003,,
2012-04-15,boudoir,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,bouquet,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,boutonniere,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bow,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,bow,0.0060790273556231,0.0,0.0,2,333,0.006006006006006006,,,,
2012-04-15,bowler,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,box,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,boxy,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,boxy,0.02127659574468085,0.0,0.0,7,333,,,,0.021021021021021023,
2012-04-15,bra,0.0060790273556231,0.0,0.0,2,333,,0.006006006006006006,,,
2012-04-15,bracelet,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bracelet,0.04559270516717325,0.0,0.0,15,333,0.04504504504504504,,,,
2012-04-15,braided,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,bralette,0.0060790273556231,0.0,0.0,2,333,,0.006006006006006006,,,
2012-04-15,branch,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,branch-like,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,branded,0.0,0.0,0.0,0,333,,,0.0,,0.0
2012-04-15,branding,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,breezy,0.0,0.0,0.0,0,333,,,0.0,0.0,0.0
2012-04-15,brick,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,bridal,0.0,0.0,0.0,0,333,,,,,0.0
2012-04-15,briefcase,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,bright,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bright,0.0060790273556231,0.0,0.0,2,333,,,,,0.006006006006006006
2012-04-15,bright,0.057750759878419454,0.0,0.0,19,333,,,0.057057057057057055,,
2012-04-15,brocade,0.0,0.0,0.0,0,333,,0.0,,,
2012-04-15,bronze,0.0,0.0,0.0,0,333,0.0,0.0,,,
2012-04-15,brooch,0.0,0.0,0.0,0,333,0.0,,0.0,,
2012-04-15,brown,0.0,0.0,0.0,0,333,,,0.0,,
2012-04-15,brown,0.0182370820668693,0.0,0.25,7,333,,0.021021021021021023,,,
2012-04-15,brown,0.05167173252279635,0.0,0.5,19,333,0.057057057057057055,,,,
2012-04-15,brushstroke,0.0,0.0,0.0,0,333,,0.0,0.0,,
2012-04-15,bubble,0.0,0.0,0.0,0,333,,0.0,0.0,0.0,
2012-04-15,bucket,0.0,0.0,0.0,0,333,0.0,,,,
2012-04-15,buckle,0.0,0.0,0.0,0,333,0.0,0.0,0.0,,
2012-04-15,bulky,0.0,0.0,0.0,0,333,,,,0.0,
2012-04-15,bun,0.0,0.0,0.0,0,333,,,0.0,,
